,Load_MW,temperature_2m,wind_speed_10m,shortwave_radiation
2020-11-10 09:00:00,69931.5,5.7,14.0,35.0
2020-11-10 10:00:00,70649.45,6.2,14.8,76.0
2020-11-10 11:00:00,71039.67,6.8,13.5,106.0
2020-11-10 12:00:00,70378.3,7.2,12.9,120.0
2020-11-10 13:00:00,68867.72,6.1,13.8,160.0
2020-11-10 14:00:00,68221.82,5.9,13.0,79.0
2020-11-10 15:00:00,67920.03,6.0,12.4,52.0
2020-11-10 16:00:00,69920.83,5.8,11.5,20.0
2020-11-10 17:00:00,71010.61,5.7,11.2,1.0
2020-11-10 18:00:00,69246.74,5.6,11.5,0.0
2020-11-10 19:00:00,65922.28,5.6,12.2,0.0
2020-11-10 20:00:00,61137.03,5.7,11.3,0.0
2020-11-10 21:00:00,57923.51,5.7,10.7,0.0
2020-11-10 22:00:00,54004.67,5.7,10.2,0.0
2020-11-10 23:00:00,50146.44,5.8,9.8,0.0
2020-11-11 00:00:00,48482.76,5.6,9.7,0.0
2020-11-11 01:00:00,47076.72,5.8,9.4,0.0
2020-11-11 02:00:00,47248.12,5.7,8.9,0.0
2020-11-11 03:00:00,48318.07,5.7,8.6,0.0
2020-11-11 04:00:00,51230.63,5.6,8.2,0.0
2020-11-11 05:00:00,57037.27,5.1,7.8,0.0
2020-11-11 06:00:00,65185.85,4.8,7.4,0.0
2020-11-11 07:00:00,68463.67,4.6,7.0,0.0
2020-11-11 08:00:00,69530.11,4.7,7.9,6.0
2020-11-11 09:00:00,70289.46,5.4,10.3,56.0
2020-11-11 10:00:00,71072.55,5.9,10.0,131.0
2020-11-11 11:00:00,71562.04,6.7,9.7,203.0
2020-11-11 12:00:00,70965.57,7.3,8.6,267.0
2020-11-11 13:00:00,68898.7,6.6,5.9,264.0
2020-11-11 14:00:00,68808.01,6.6,5.9,86.0
2020-11-11 15:00:00,68136.53,6.6,7.9,75.0
2020-11-11 16:00:00,70710.8,6.2,6.1,32.0
2020-11-11 17:00:00,71780.8,5.7,4.4,1.0
2020-11-11 18:00:00,69952.8,5.3,3.8,0.0
2020-11-11 19:00:00,66658.99,5.3,3.4,0.0
2020-11-11 20:00:00,62370.83,5.1,3.3,0.0
2020-11-11 21:00:00,58731.49,5.4,5.5,0.0
2020-11-11 22:00:00,54910.29,5.5,5.8,0.0
2020-11-11 23:00:00,51601.8,5.3,5.5,0.0
2020-11-12 00:00:00,49195.42,5.4,6.3,0.0
2020-11-12 01:00:00,47990.25,5.8,8.0,0.0
2020-11-12 02:00:00,48203.82,5.9,7.3,0.0
2020-11-12 03:00:00,49392.13,6.1,7.1,0.0
2020-11-12 04:00:00,52050.25,6.3,7.9,0.0
2020-11-12 05:00:00,58809.85,6.7,8.9,0.0
2020-11-12 06:00:00,66037.48,6.9,8.2,0.0
2020-11-12 07:00:00,69550.66,7.1,10.1,0.0
2020-11-12 08:00:00,70466.08,7.6,10.8,2.0
2020-11-12 09:00:00,71234.39,7.8,10.9,20.0
2020-11-12 10:00:00,71710.79,8.2,11.9,71.0
2020-11-12 11:00:00,71714.27,8.8,13.7,132.0
2020-11-12 12:00:00,71020.52,9.4,14.8,211.0
2020-11-12 13:00:00,68995.61,9.8,15.1,243.0
2020-11-12 14:00:00,68807.28,9.9,15.2,217.0
2020-11-12 15:00:00,67662.05,9.1,15.1,153.0
2020-11-12 16:00:00,71182.66,7.7,12.8,50.0
2020-11-12 17:00:00,71810.26,6.8,11.9,1.0
2020-11-12 18:00:00,70229.58,7.0,12.2,0.0
2020-11-12 19:00:00,67015.99,7.7,11.2,0.0
2020-11-12 20:00:00,62880.66,8.1,10.0,0.0
2020-11-12 21:00:00,59592.9,8.6,9.8,0.0
2020-11-12 22:00:00,55240.83,7.8,10.7,0.0
2020-11-12 23:00:00,51159.45,6.8,10.4,0.0
2020-11-13 00:00:00,48985.57,6.6,10.7,0.0
2020-11-13 01:00:00,47827.25,6.6,9.5,0.0
2020-11-13 02:00:00,47813.75,6.3,8.5,0.0
2020-11-13 03:00:00,48750.95,6.3,8.7,0.0
2020-11-13 04:00:00,51119.1,5.7,7.9,0.0
2020-11-13 05:00:00,57509.28,5.8,8.7,0.0
2020-11-13 06:00:00,65208.56,5.8,9.4,0.0
2020-11-13 07:00:00,67952.09,5.5,9.0,0.0
2020-11-13 08:00:00,68374.5,5.7,9.2,6.0
2020-11-13 09:00:00,68660.9,6.9,10.2,71.0
2020-11-13 10:00:00,69295.41,8.2,10.1,157.0
2020-11-13 11:00:00,68917.0,9.2,10.9,234.0
2020-11-13 12:00:00,68651.35,9.9,12.1,270.0
2020-11-13 13:00:00,66102.03,10.5,13.2,273.0
2020-11-13 14:00:00,65934.81,10.7,11.4,205.0
2020-11-13 15:00:00,65855.7,10.2,8.3,138.0
2020-11-13 16:00:00,69199.55,8.1,8.3,43.0
2020-11-13 17:00:00,70020.2,7.1,8.7,1.0
2020-11-13 18:00:00,68315.84,6.9,8.6,0.0
2020-11-13 19:00:00,64727.51,6.9,8.3,0.0
2020-11-13 20:00:00,60284.13,6.8,8.0,0.0
2020-11-13 21:00:00,56755.27,7.8,8.0,0.0
2020-11-13 22:00:00,53007.36,8.4,8.2,0.0
2020-11-13 23:00:00,48530.59,9.2,9.4,0.0
2020-11-14 00:00:00,46448.18,9.6,9.7,0.0
2020-11-14 01:00:00,44568.36,9.2,8.4,0.0
2020-11-14 02:00:00,43740.32,9.0,8.9,0.0
2020-11-14 03:00:00,43573.47,9.5,8.5,0.0
2020-11-14 04:00:00,44306.4,9.6,10.8,0.0
2020-11-14 05:00:00,45549.55,9.4,10.2,0.0
2020-11-14 06:00:00,48332.46,9.4,9.9,0.0
2020-11-14 07:00:00,51600.44,9.0,10.3,0.0
2020-11-14 08:00:00,54851.39,9.2,8.9,3.0
2020-11-14 09:00:00,56785.16,10.0,11.3,24.0
2020-11-14 10:00:00,57605.0,11.0,11.7,102.0
2020-11-14 11:00:00,57542.44,11.9,10.5,152.0
2020-11-14 12:00:00,55751.82,12.9,10.4,207.0
2020-11-14 13:00:00,53515.09,13.5,9.4,233.0
2020-11-14 14:00:00,52784.83,13.8,9.2,189.0
2020-11-14 15:00:00,53484.87,12.9,6.5,72.0
2020-11-14 16:00:00,59084.16,12.3,8.7,19.0
2020-11-14 17:00:00,61578.96,11.6,8.8,0.0
2020-11-14 18:00:00,60448.58,11.4,9.8,0.0
2020-11-14 19:00:00,56923.37,10.8,10.2,0.0
2020-11-14 20:00:00,53257.15,10.2,9.4,0.0
2020-11-14 21:00:00,51260.64,9.7,8.6,0.0
2020-11-14 22:00:00,48650.21,9.5,10.5,0.0
2020-11-14 23:00:00,45224.02,9.6,12.2,0.0
2020-11-15 00:00:00,43228.41,9.4,13.0,0.0
2020-11-15 01:00:00,42182.06,9.8,12.8,0.0
2020-11-15 02:00:00,42208.28,9.4,12.9,0.0
2020-11-15 03:00:00,42370.35,9.1,13.4,0.0
2020-11-15 04:00:00,42848.86,8.8,14.1,0.0
2020-11-15 05:00:00,43005.32,8.6,14.8,0.0
2020-11-15 06:00:00,44502.42,8.8,15.6,0.0
2020-11-15 07:00:00,46921.53,8.8,16.4,0.0
2020-11-15 08:00:00,50388.95,8.9,16.5,5.0
2020-11-15 09:00:00,52285.0,9.9,17.2,69.0
2020-11-15 10:00:00,54596.43,11.3,18.2,164.0
2020-11-15 11:00:00,55474.54,12.4,17.3,225.0
2020-11-15 12:00:00,52845.33,13.4,17.7,268.0
2020-11-15 13:00:00,51167.89,14.1,17.7,267.0
2020-11-15 14:00:00,51957.45,13.9,17.7,185.0
2020-11-15 15:00:00,53467.6,13.1,15.2,103.0
2020-11-15 16:00:00,58928.41,11.9,14.1,40.0
2020-11-15 17:00:00,61515.87,10.4,16.9,0.0
2020-11-15 18:00:00,59882.99,9.1,19.6,0.0
2020-11-15 19:00:00,57244.84,8.2,18.8,0.0
2020-11-15 20:00:00,54892.84,7.8,18.4,0.0
2020-11-15 21:00:00,53995.4,7.6,17.6,0.0
2020-11-15 22:00:00,51064.17,7.6,19.0,0.0
2020-11-15 23:00:00,48037.28,7.6,18.8,0.0
2020-11-16 00:00:00,45592.02,7.6,18.7,0.0
2020-11-16 01:00:00,45311.27,7.2,16.5,0.0
2020-11-16 02:00:00,45528.93,7.9,15.6,0.0
2020-11-16 03:00:00,47121.14,8.4,14.2,0.0
2020-11-16 04:00:00,50182.36,8.9,14.0,0.0
2020-11-16 05:00:00,57605.68,8.9,13.2,0.0
2020-11-16 06:00:00,67040.12,9.3,12.2,0.0
2020-11-16 07:00:00,69224.76,9.5,13.0,0.0
2020-11-16 08:00:00,70117.62,9.4,10.5,2.0
2020-11-16 09:00:00,70558.28,9.8,11.0,39.0
2020-11-16 10:00:00,71997.16,10.5,13.5,99.0
2020-11-16 11:00:00,73024.33,11.2,14.3,165.0
2020-11-16 12:00:00,71481.32,11.4,19.6,223.0
2020-11-16 13:00:00,70153.57,11.4,16.0,170.0
2020-11-16 14:00:00,69479.2,11.6,17.2,153.0
2020-11-16 15:00:00,68828.4,11.1,12.4,100.0
2020-11-16 16:00:00,71841.65,10.4,10.2,25.0
2020-11-16 17:00:00,72116.7,9.2,10.0,0.0
2020-11-16 18:00:00,70632.48,9.6,12.8,0.0
2020-11-16 19:00:00,67277.08,9.9,15.2,0.0
2020-11-16 20:00:00,63003.12,9.9,16.2,0.0
2020-11-16 21:00:00,60205.56,9.4,15.6,0.0
2020-11-16 22:00:00,55660.97,8.7,14.2,0.0
2020-11-16 23:00:00,52393.3,8.6,14.7,0.0
2020-11-17 00:00:00,49990.84,8.9,16.2,0.0
2020-11-17 01:00:00,48687.76,9.3,13.5,0.0
2020-11-17 02:00:00,48379.23,8.9,14.2,0.0
2020-11-17 03:00:00,49641.18,8.6,12.8,0.0
2020-11-17 04:00:00,53017.63,8.8,14.0,0.0
2020-11-17 05:00:00,59497.4,8.7,13.9,0.0
2020-11-17 06:00:00,67274.19,8.4,14.7,0.0
2020-11-17 07:00:00,70459.26,7.8,13.2,0.0
2020-11-17 08:00:00,70855.3,7.1,13.0,4.0
2020-11-17 09:00:00,71662.79,8.1,16.0,45.0
2020-11-17 10:00:00,73275.49,9.1,16.8,72.0
2020-11-17 11:00:00,73146.16,10.1,18.9,86.0
2020-11-17 12:00:00,72831.17,10.1,19.5,64.0
2020-11-17 13:00:00,72262.11,10.1,16.0,71.0
2020-11-17 14:00:00,71904.67,10.2,17.4,38.0
2020-11-17 15:00:00,71555.22,9.9,15.5,11.0
2020-11-17 16:00:00,73745.19,10.0,16.8,5.0
2020-11-17 17:00:00,73595.31,10.1,16.9,0.0
2020-11-17 18:00:00,71640.57,10.4,17.6,0.0
2020-11-17 19:00:00,68277.56,10.6,18.1,0.0
2020-11-17 20:00:00,64445.37,10.6,16.4,0.0
2020-11-17 21:00:00,60759.4,10.5,15.9,0.0
2020-11-17 22:00:00,56586.57,10.6,16.1,0.0
2020-11-17 23:00:00,52698.16,10.4,16.2,0.0
2020-11-18 00:00:00,49719.62,10.4,16.9,0.0
2020-11-18 01:00:00,48611.49,10.6,17.1,0.0
2020-11-18 02:00:00,48401.97,10.7,16.9,0.0
2020-11-18 03:00:00,49537.42,10.6,15.8,0.0
2020-11-18 04:00:00,52492.79,10.5,15.6,0.0
2020-11-18 05:00:00,58425.11,10.4,14.7,0.0
2020-11-18 06:00:00,65975.66,9.9,13.5,0.0
2020-11-18 07:00:00,69041.74,9.8,13.2,0.0
2020-11-18 08:00:00,69323.12,9.7,13.0,2.0
2020-11-18 09:00:00,69561.84,10.0,13.9,40.0
2020-11-18 10:00:00,70708.8,10.6,13.6,113.0
2020-11-18 11:00:00,70870.84,11.3,14.4,192.0
2020-11-18 12:00:00,69438.19,11.9,15.0,242.0
2020-11-18 13:00:00,68017.15,12.0,15.0,228.0
2020-11-18 14:00:00,67898.34,11.9,14.8,169.0
2020-11-18 15:00:00,67604.21,11.6,14.8,97.0
2020-11-18 16:00:00,71780.3,10.9,13.7,27.0
2020-11-18 17:00:00,73517.53,10.8,13.8,0.0
2020-11-18 18:00:00,72506.73,10.0,13.5,0.0
2020-11-18 19:00:00,69183.44,9.1,14.3,0.0
2020-11-18 20:00:00,64598.25,8.8,15.5,0.0
2020-11-18 21:00:00,61287.17,8.6,16.0,0.0
2020-11-18 22:00:00,57993.7,8.4,17.5,0.0
2020-11-18 23:00:00,54533.78,8.6,19.5,0.0
2020-11-19 00:00:00,51867.53,8.4,18.8,0.0
2020-11-19 01:00:00,50511.83,8.9,18.7,0.0
2020-11-19 02:00:00,50363.59,9.2,20.3,0.0
2020-11-19 03:00:00,51344.31,9.2,18.8,0.0
2020-11-19 04:00:00,54371.11,9.2,18.4,0.0
2020-11-19 05:00:00,60673.52,10.2,18.9,0.0
2020-11-19 06:00:00,68851.46,11.1,20.3,0.0
2020-11-19 07:00:00,71320.59,11.2,20.9,0.0
2020-11-19 08:00:00,72321.65,11.1,22.1,1.0
2020-11-19 09:00:00,73411.84,11.3,23.1,21.0
2020-11-19 10:00:00,74770.31,12.0,24.8,39.0
2020-11-19 11:00:00,75520.02,11.6,29.6,69.0
2020-11-19 12:00:00,74747.64,10.5,26.7,29.0
2020-11-19 13:00:00,73059.55,10.2,26.2,170.0
2020-11-19 14:00:00,72224.13,10.2,26.5,143.0
2020-11-19 15:00:00,71728.46,10.3,26.3,78.0
2020-11-19 16:00:00,74863.88,9.9,27.3,26.0
2020-11-19 17:00:00,74644.92,9.4,29.6,0.0
2020-11-19 18:00:00,72037.99,8.6,26.6,0.0
2020-11-19 19:00:00,68669.99,7.7,22.0,0.0
2020-11-19 20:00:00,64377.21,6.8,21.6,0.0
2020-11-19 21:00:00,61055.05,5.9,19.0,0.0
2020-11-19 22:00:00,57459.88,5.2,18.2,0.0
2020-11-19 23:00:00,54232.82,4.7,18.1,0.0
2020-11-20 00:00:00,51689.71,4.2,19.0,0.0
2020-11-20 01:00:00,50247.31,3.5,17.6,0.0
2020-11-20 02:00:00,50226.75,3.2,18.7,0.0
2020-11-20 03:00:00,51439.38,3.2,20.5,0.0
2020-11-20 04:00:00,54016.98,3.0,20.2,0.0
2020-11-20 05:00:00,60031.81,2.9,18.8,0.0
2020-11-20 06:00:00,66984.46,2.6,17.4,0.0
2020-11-20 07:00:00,70283.95,2.2,15.6,0.0
2020-11-20 08:00:00,70832.19,2.0,15.3,2.0
2020-11-20 09:00:00,70879.16,3.0,15.7,60.0
2020-11-20 10:00:00,71366.23,4.1,16.0,145.0
2020-11-20 11:00:00,70877.86,5.2,18.4,218.0
2020-11-20 12:00:00,69727.72,5.8,16.2,239.0
2020-11-20 13:00:00,67626.94,5.6,14.1,225.0
2020-11-20 14:00:00,66772.37,5.7,13.3,170.0
2020-11-20 15:00:00,66643.1,5.4,13.0,106.0
2020-11-20 16:00:00,70376.31,4.5,11.0,30.0
2020-11-20 17:00:00,70743.49,3.7,9.3,0.0
2020-11-20 18:00:00,68983.74,2.7,8.0,0.0
2020-11-20 19:00:00,65531.46,1.8,7.2,0.0
2020-11-20 20:00:00,61439.37,1.6,8.6,0.0
2020-11-20 21:00:00,58436.02,1.2,7.8,0.0
2020-11-20 22:00:00,54354.51,0.8,7.4,0.0
2020-11-20 23:00:00,51665.53,0.1,7.4,0.0
2020-11-21 00:00:00,49701.97,-0.2,7.4,0.0
2020-11-21 01:00:00,48240.25,1.1,8.5,0.0
2020-11-21 02:00:00,48198.12,1.5,8.2,0.0
2020-11-21 03:00:00,48346.49,2.3,9.7,0.0
2020-11-21 04:00:00,48916.92,2.5,9.2,0.0
2020-11-21 05:00:00,49659.95,2.7,11.0,0.0
2020-11-21 06:00:00,52584.01,2.5,12.9,0.0
2020-11-21 07:00:00,56012.78,2.2,13.5,0.0
2020-11-21 08:00:00,59533.75,2.0,16.5,1.0
2020-11-21 09:00:00,61328.55,2.4,19.7,47.0
2020-11-21 10:00:00,62161.08,3.5,20.6,120.0
2020-11-21 11:00:00,62240.7,4.3,21.1,169.0
2020-11-21 12:00:00,61073.88,5.1,22.9,162.0
2020-11-21 13:00:00,59448.6,4.9,20.1,82.0
2020-11-21 14:00:00,58961.93,4.9,23.5,36.0
2020-11-21 15:00:00,59864.61,5.2,23.6,17.0
2020-11-21 16:00:00,63569.02,5.4,22.5,3.0
2020-11-21 17:00:00,65313.83,5.5,23.1,0.0
2020-11-21 18:00:00,63264.52,5.9,22.9,0.0
2020-11-21 19:00:00,59648.69,6.1,23.2,0.0
2020-11-21 20:00:00,56379.1,5.9,22.4,0.0
2020-11-21 21:00:00,54644.65,5.9,23.2,0.0
2020-11-21 22:00:00,52824.01,5.9,22.4,0.0
2020-11-21 23:00:00,49410.31,6.2,23.2,0.0
2020-11-22 00:00:00,46988.43,6.2,21.4,0.0
2020-11-22 01:00:00,45539.83,6.2,22.2,0.0
2020-11-22 02:00:00,45414.13,6.4,21.7,0.0
2020-11-22 03:00:00,45253.06,6.6,21.5,0.0
2020-11-22 04:00:00,45731.15,6.7,20.9,0.0
2020-11-22 05:00:00,45859.16,6.7,20.4,0.0
2020-11-22 06:00:00,47037.87,6.7,20.6,0.0
2020-11-22 07:00:00,49259.49,6.5,21.6,0.0
2020-11-22 08:00:00,52758.47,6.3,22.2,0.0
2020-11-22 09:00:00,55476.24,6.6,23.0,8.0
2020-11-22 10:00:00,58512.24,7.4,23.6,26.0
2020-11-22 11:00:00,59749.1,8.4,23.5,31.0
2020-11-22 12:00:00,57885.13,8.8,23.5,28.0
2020-11-22 13:00:00,55467.79,9.4,19.3,81.0
2020-11-22 14:00:00,54643.39,9.9,25.0,139.0
2020-11-22 15:00:00,55579.41,9.4,21.3,61.0
2020-11-22 16:00:00,60023.51,8.9,17.5,17.0
2020-11-22 17:00:00,61290.51,8.1,15.1,0.0
2020-11-22 18:00:00,59990.72,7.8,14.4,0.0
2020-11-22 19:00:00,57740.12,7.3,13.4,0.0
2020-11-22 20:00:00,55311.07,7.2,14.8,0.0
2020-11-22 21:00:00,55046.23,7.1,16.1,0.0
2020-11-22 22:00:00,52599.17,7.1,15.8,0.0
2020-11-22 23:00:00,49051.02,6.9,15.3,0.0
2020-11-23 00:00:00,47058.48,6.8,12.9,0.0
2020-11-23 01:00:00,46600.21,6.6,13.5,0.0
2020-11-23 02:00:00,47023.44,6.2,11.8,0.0
2020-11-23 03:00:00,48385.14,6.2,13.2,0.0
2020-11-23 04:00:00,51385.31,5.9,14.2,0.0
2020-11-23 05:00:00,59046.13,5.7,15.6,0.0
2020-11-23 06:00:00,67428.89,5.6,17.1,0.0
2020-11-23 07:00:00,71254.14,5.4,16.9,0.0
2020-11-23 08:00:00,71839.88,5.4,18.6,1.0
2020-11-23 09:00:00,72274.2,5.9,20.4,39.0
2020-11-23 10:00:00,72998.83,6.6,19.4,121.0
2020-11-23 11:00:00,73333.06,7.3,22.1,209.0
2020-11-23 12:00:00,73286.12,8.0,23.1,253.0
2020-11-23 13:00:00,71366.51,8.3,25.6,247.0
2020-11-23 14:00:00,70534.81,8.4,22.0,151.0
2020-11-23 15:00:00,69770.94,7.9,17.6,90.0
2020-11-23 16:00:00,73018.46,7.2,14.8,22.0
2020-11-23 17:00:00,73526.21,6.7,14.0,0.0
2020-11-23 18:00:00,72760.94,5.8,13.2,0.0
2020-11-23 19:00:00,70115.61,5.5,14.0,0.0
2020-11-23 20:00:00,66091.22,5.1,13.8,0.0
2020-11-23 21:00:00,62772.54,4.8,13.8,0.0
2020-11-23 22:00:00,58639.04,4.8,13.1,0.0
2020-11-23 23:00:00,54633.55,4.4,12.1,0.0
2020-11-24 00:00:00,52462.25,3.8,11.0,0.0
2020-11-24 01:00:00,51587.27,3.7,10.8,0.0
2020-11-24 02:00:00,52732.96,2.5,9.2,0.0
2020-11-24 03:00:00,53846.96,2.2,9.2,0.0
2020-11-24 04:00:00,55872.78,1.8,11.0,0.0
2020-11-24 05:00:00,62688.12,1.5,13.1,0.0
2020-11-24 06:00:00,69934.9,1.4,14.0,0.0
2020-11-24 07:00:00,72535.66,1.5,13.2,0.0
2020-11-24 08:00:00,72955.62,1.9,14.0,0.0
2020-11-24 09:00:00,73528.38,2.5,14.4,18.0
2020-11-24 10:00:00,73780.4,3.5,15.5,69.0
2020-11-24 11:00:00,73988.88,5.0,13.9,138.0
2020-11-24 12:00:00,73169.78,6.3,14.0,176.0
2020-11-24 13:00:00,71296.59,6.2,12.2,185.0
2020-11-24 14:00:00,70778.19,6.5,14.4,172.0
2020-11-24 15:00:00,70724.13,6.0,11.6,113.0
2020-11-24 16:00:00,73664.71,4.4,8.9,29.0
2020-11-24 17:00:00,73778.33,4.0,9.2,0.0
2020-11-24 18:00:00,72171.04,3.4,9.5,0.0
2020-11-24 19:00:00,69695.64,2.8,9.8,0.0
2020-11-24 20:00:00,65589.58,2.3,8.4,0.0
2020-11-24 21:00:00,62293.48,1.2,7.6,0.0
2020-11-24 22:00:00,58450.32,1.0,6.8,0.0
2020-11-24 23:00:00,55185.86,0.8,7.6,0.0
2020-11-25 00:00:00,52279.76,0.7,9.4,0.0
2020-11-25 01:00:00,50813.68,0.8,11.9,0.0
2020-11-25 02:00:00,51410.85,0.3,10.9,0.0
2020-11-25 03:00:00,51941.87,-0.1,9.4,0.0
2020-11-25 04:00:00,54436.25,-0.3,8.7,0.0
2020-11-25 05:00:00,61118.61,-0.4,8.6,0.0
2020-11-25 06:00:00,68955.79,0.0,9.4,0.0
2020-11-25 07:00:00,71704.5,0.2,9.4,0.0
2020-11-25 08:00:00,72575.53,0.6,9.8,0.0
2020-11-25 09:00:00,72486.53,1.4,12.4,36.0
2020-11-25 10:00:00,72894.91,2.2,13.7,111.0
2020-11-25 11:00:00,73101.57,3.3,14.4,174.0
2020-11-25 12:00:00,72085.64,4.1,13.8,196.0
2020-11-25 13:00:00,70526.22,3.4,11.4,166.0
2020-11-25 14:00:00,70415.02,3.8,11.9,74.0
2020-11-25 15:00:00,70781.36,4.1,10.5,62.0
2020-11-25 16:00:00,74436.18,3.7,5.8,17.0
2020-11-25 17:00:00,74912.89,3.0,7.2,0.0
2020-11-25 18:00:00,73380.48,2.3,8.0,0.0
2020-11-25 19:00:00,69791.44,2.1,9.3,0.0
2020-11-25 20:00:00,65656.43,2.2,9.9,0.0
2020-11-25 21:00:00,62167.59,2.2,10.2,0.0
2020-11-25 22:00:00,58398.46,1.9,9.7,0.0
2020-11-25 23:00:00,55207.58,1.6,9.6,0.0
2020-11-26 00:00:00,52878.56,1.5,9.8,0.0
2020-11-26 01:00:00,51898.61,0.6,7.9,0.0
2020-11-26 02:00:00,51885.32,0.2,8.2,0.0
2020-11-26 03:00:00,52861.47,0.2,8.0,0.0
2020-11-26 04:00:00,55652.44,0.6,8.2,0.0
2020-11-26 05:00:00,61958.42,0.9,9.3,0.0
2020-11-26 06:00:00,68690.85,1.5,9.8,0.0
2020-11-26 07:00:00,71506.64,2.0,9.8,0.0
2020-11-26 08:00:00,71891.4,3.0,10.7,0.0
2020-11-26 09:00:00,72731.91,4.2,12.5,16.0
2020-11-26 10:00:00,72884.5,4.8,12.8,28.0
2020-11-26 11:00:00,73060.33,5.6,13.4,45.0
2020-11-26 12:00:00,72955.84,6.4,15.2,72.0
2020-11-26 13:00:00,71171.85,5.9,13.0,77.0
2020-11-26 14:00:00,70586.14,6.7,13.2,36.0
2020-11-26 15:00:00,70373.53,7.0,14.2,22.0
2020-11-26 16:00:00,72895.34,7.1,13.8,7.0
2020-11-26 17:00:00,73062.81,7.2,12.7,0.0
2020-11-26 18:00:00,71453.46,7.2,12.7,0.0
2020-11-26 19:00:00,68153.01,7.2,11.2,0.0
2020-11-26 20:00:00,64605.24,6.8,9.0,0.0
2020-11-26 21:00:00,61673.84,6.2,7.6,0.0
2020-11-26 22:00:00,57913.83,5.6,6.9,0.0
2020-11-26 23:00:00,54178.26,5.2,7.0,0.0
2020-11-27 00:00:00,51669.43,5.4,6.5,0.0
2020-11-27 01:00:00,50317.78,5.8,6.4,0.0
2020-11-27 02:00:00,50510.49,5.8,5.4,0.0
2020-11-27 03:00:00,51372.9,5.8,4.0,0.0
2020-11-27 04:00:00,53891.42,5.9,3.6,0.0
2020-11-27 05:00:00,59532.36,5.8,3.6,0.0
2020-11-27 06:00:00,66822.39,5.8,3.8,0.0
2020-11-27 07:00:00,69749.81,5.7,4.2,0.0
2020-11-27 08:00:00,70151.39,6.1,1.8,0.0
2020-11-27 09:00:00,70949.11,5.9,1.5,7.0
2020-11-27 10:00:00,71327.35,6.1,3.2,24.0
2020-11-27 11:00:00,71153.22,6.3,4.7,48.0
2020-11-27 12:00:00,69761.47,6.6,5.2,90.0
2020-11-27 13:00:00,67672.58,6.8,5.6,108.0
2020-11-27 14:00:00,66854.51,6.8,5.1,153.0
2020-11-27 15:00:00,67644.67,6.3,3.8,94.0
2020-11-27 16:00:00,70506.47,3.8,6.6,22.0
2020-11-27 17:00:00,70418.49,3.8,6.3,0.0
2020-11-27 18:00:00,69528.89,3.5,7.1,0.0
2020-11-27 19:00:00,66072.62,3.5,8.1,0.0
2020-11-27 20:00:00,62058.62,3.4,7.2,0.0
2020-11-27 21:00:00,59298.05,3.1,5.4,0.0
2020-11-27 22:00:00,55668.99,2.9,4.1,0.0
2020-11-27 23:00:00,51906.27,2.7,5.5,0.0
2020-11-28 00:00:00,49478.68,2.7,5.8,0.0
2020-11-28 01:00:00,48196.44,2.8,4.6,0.0
2020-11-28 02:00:00,48012.76,2.7,4.6,0.0
2020-11-28 03:00:00,47900.57,2.4,6.4,0.0
2020-11-28 04:00:00,48325.36,2.2,6.9,0.0
2020-11-28 05:00:00,48808.11,2.0,5.5,0.0
2020-11-28 06:00:00,51496.72,2.1,4.3,0.0
2020-11-28 07:00:00,54697.59,2.2,6.4,0.0
2020-11-28 08:00:00,57945.56,2.4,5.0,0.0
2020-11-28 09:00:00,60114.6,2.7,2.7,14.0
2020-11-28 10:00:00,60908.53,3.3,7.7,47.0
2020-11-28 11:00:00,61265.79,3.9,6.0,78.0
2020-11-28 12:00:00,59760.5,4.3,3.3,113.0
2020-11-28 13:00:00,58153.17,5.1,6.5,87.0
2020-11-28 14:00:00,57946.55,5.3,7.4,90.0
2020-11-28 15:00:00,59160.48,4.9,4.7,68.0
2020-11-28 16:00:00,63107.67,2.1,7.7,22.0
2020-11-28 17:00:00,64188.02,1.5,7.3,0.0
2020-11-28 18:00:00,62392.74,2.8,7.8,0.0
2020-11-28 19:00:00,59126.56,3.2,8.7,0.0
2020-11-28 20:00:00,55632.25,3.1,9.0,0.0
2020-11-28 21:00:00,54993.31,1.5,7.4,0.0
2020-11-28 22:00:00,52015.64,-0.2,7.9,0.0
2020-11-28 23:00:00,48880.38,-0.7,9.1,0.0
2020-11-29 00:00:00,46597.15,-0.1,7.3,0.0
2020-11-29 01:00:00,45200.93,0.7,7.3,0.0
2020-11-29 02:00:00,44288.57,1.5,6.2,0.0
2020-11-29 03:00:00,44213.63,1.7,6.4,0.0
2020-11-29 04:00:00,44774.49,2.2,7.6,0.0
2020-11-29 05:00:00,44472.77,2.5,8.3,0.0
2020-11-29 06:00:00,45859.18,2.1,7.1,0.0
2020-11-29 07:00:00,47904.5,2.2,8.6,0.0
2020-11-29 08:00:00,51948.02,2.2,9.3,0.0
2020-11-29 09:00:00,54483.53,2.8,11.9,21.0
2020-11-29 10:00:00,56521.09,3.7,12.6,58.0
2020-11-29 11:00:00,58139.1,4.4,13.1,91.0
2020-11-29 12:00:00,56270.37,5.0,13.4,130.0
2020-11-29 13:00:00,54368.8,4.4,12.7,138.0
2020-11-29 14:00:00,53845.8,4.5,13.3,77.0
2020-11-29 15:00:00,55410.66,4.2,10.9,52.0
2020-11-29 16:00:00,60045.76,3.2,11.4,15.0
2020-11-29 17:00:00,61190.1,2.8,12.2,0.0
